product_id,product_name,category,brand,original_price,current_price,discount_percent,rating,num_reviews,monthly_sales,stock_quantity,prime_eligible,date_added,seller_type,shipping_weight,dimensions,availability
ASIN_000155,KONG Pet Supplies Product 155,Pet Supplies,KONG,186.73,186.73,0.0,3.9,44,6,33,True,2023-04-11,Third-party,1.48,43x32x11,Limited Stock
ASIN_000156,L'Oreal Beauty & Personal Care Product 156,Beauty & Personal Care,L'Oreal,76.64,76.64,0.0,4.6,172,25,278,True,2023-04-10,Amazon Warehouse,2.37,49x49x4,Limited Stock
ASIN_000157,Columbia Sports & Outdoors Product 157,Sports & Outdoors,Columbia,330.92,330.92,0.0,4.4,6,0,22,True,2023-04-28,Third-party,3.15,48x14x16,In Stock
ASIN_000158,Neutrogena Beauty & Personal Care Product 158,Beauty & Personal Care,Neutrogena,43.86,43.86,0.0,4.2,57,6,33,False,2024-04-09,Third-party,1.57,16x31x24,Pre-order
ASIN_000159,Nikon Electronics Product 159,Electronics,Nikon,83.05,83.05,0.0,4.1,0,1,42,True,2024-09-29,Third-party,1.79,20x47x23,Pre-order
ASIN_000160,STP Automotive Product 160,Automotive,STP,653.53,653.53,0.0,4.0,28,3,38,True,2023-08-06,Amazon Warehouse,1.85,44x13x25,In Stock
ASIN_000161,Columbia Sports & Outdoors Product 161,Sports & Outdoors,Columbia,633.52,633.52,0.0,4.1,40,4,80,True,2024-11-23,Amazon,1.6,8x35x13,Pre-order
ASIN_000162,Miracle-Gro Garden & Outdoor Product 162,Garden & Outdoor,Miracle-Gro,178.15,178.15,0.0,4.4,281,28,291,True,2023-09-05,Amazon,0.39,42x31x4,Pre-order
ASIN_000163,LEGO Toys & Games Product 163,Toys & Games,LEGO,59.75,43.3,27.5,3.9,20,5,22,False,2024-09-11,Amazon,3.81,15x17x20,Limited Stock
ASIN_000164,Gap Clothing Product 164,Clothing,Gap,258.33,258.33,0.0,4.0,72,12,91,True,2024-03-02,Amazon Warehouse,2.3,24x28x20,Limited Stock
ASIN_000165,Unilever Health & Household Product 165,Health & Household,Unilever,78.3,78.3,0.0,4.1,239,19,220,True,2024-08-25,Third-party,0.69,31x33x5,In Stock
ASIN_000166,Chemical Guys Automotive Product 166,Automotive,Chemical Guys,896.75,851.73,5.0,4.9,6,0,99,True,2024-11-23,Amazon Warehouse,0.99,8x5x20,Pre-order
ASIN_000167,Huggies Baby Products Product 167,Baby Products,Huggies,272.14,272.14,0.0,3.5,25,3,77,True,2023-10-09,Third-party,3.76,49x11x17,Limited Stock
ASIN_000168,Unilever Health & Household Product 168,Health & Household,Unilever,90.86,90.86,0.0,3.5,74,5,17,True,2023-09-28,Third-party,4.33,5x7x17,Pre-order
ASIN_000169,Worx Garden & Outdoor Product 169,Garden & Outdoor,Worx,492.2,492.2,0.0,3.5,21,1,66,True,2024-09-19,Third-party,1.21,9x35x23,Limited Stock
ASIN_000170,Olay Beauty & Personal Care Product 170,Beauty & Personal Care,Olay,117.18,117.18,0.0,4.0,35,2,12,True,2023-02-07,Amazon,2.73,40x45x7,Pre-order
ASIN_000171,Simon & Schuster Books Product 171,Books,Simon & Schuster,39.88,26.95,32.4,4.5,809,292,3699,False,2024-07-24,Amazon,1.17,46x14x29,Limited Stock
ASIN_000172,Fisher-Price Baby Products Product 172,Baby Products,Fisher-Price,91.67,91.67,0.0,3.5,21,1,34,False,2023-07-10,Third-party,1.52,40x21x11,Pre-order
ASIN_000173,Hill's Pet Supplies Product 173,Pet Supplies,Hill's,95.27,95.27,0.0,4.3,10,0,66,True,2024-11-11,Amazon Warehouse,0.53,17x10x8,Pre-order
ASIN_000174,L'Oreal Beauty & Personal Care Product 174,Beauty & Personal Care,L'Oreal,103.12,103.12,0.0,3.8,11,2,41,True,2023-02-12,Amazon Warehouse,3.75,44x18x28,Limited Stock
ASIN_000175,Sony Electronics Product 175,Electronics,Sony,1251.03,1251.03,0.0,2.7,22,3,78,True,2024-04-27,Amazon,6.19,20x47x12,In Stock
ASIN_000176,Mobil Automotive Product 176,Automotive,Mobil,812.61,812.61,0.0,3.8,11,2,87,True,2024-08-17,Amazon Warehouse,2.08,20x12x3,In Stock
ASIN_000177,Olay Beauty & Personal Care Product 177,Beauty & Personal Care,Olay,86.84,86.84,0.0,4.5,51,5,87,True,2024-12-26,Third-party,0.91,6x34x17,Pre-order
ASIN_000178,Apple Electronics Product 178,Electronics,Apple,793.81,403.32,49.2,4.0,182,21,453,True,2024-07-22,Third-party,0.12,33x14x19,In Stock
ASIN_000179,Pampers Baby Products Product 179,Baby Products,Pampers,44.39,44.39,0.0,4.3,77,8,58,True,2023-10-22,Amazon Warehouse,0.48,42x24x29,Pre-order
ASIN_000180,Calvin Klein Clothing Product 180,Clothing,Calvin Klein,137.66,87.67,36.3,4.0,123,21,332,True,2024-03-18,Amazon,0.73,6x33x6,In Stock
ASIN_000181,L'Oreal Beauty & Personal Care Product 181,Beauty & Personal Care,L'Oreal,142.54,128.62,9.8,4.2,151,29,333,True,2023-05-17,Amazon,1.3,5x14x6,In Stock
ASIN_000182,Colgate Health & Household Product 182,Health & Household,Colgate,73.94,73.94,0.0,4.2,88,7,59,False,2023-09-05,Amazon,0.62,47x45x12,In Stock
ASIN_000183,Tommy Hilfiger Clothing Product 183,Clothing,Tommy Hilfiger,214.75,214.75,0.0,4.7,186,26,274,True,2023-10-23,Amazon,0.98,7x37x13,Limited Stock
ASIN_000184,Miracle-Gro Garden & Outdoor Product 184,Garden & Outdoor,Miracle-Gro,369.04,288.78,21.7,4.5,42,12,12,True,2024-01-25,Third-party,3.32,43x32x3,Limited Stock
ASIN_000185,Purina Pet Supplies Product 185,Pet Supplies,Purina,180.12,180.12,0.0,4.2,35,3,49,True,2023-03-04,Third-party,0.79,15x17x6,Pre-order
ASIN_000186,P&G Health & Household Product 186,Health & Household,P&G,61.07,46.81,23.4,4.1,94,17,10,False,2023-10-10,Amazon Warehouse,1.55,27x29x23,Limited Stock
ASIN_000187,KONG Pet Supplies Product 187,Pet Supplies,KONG,151.08,151.08,0.0,3.7,28,3,67,True,2023-04-19,Third-party,1.5,26x45x24,In Stock
ASIN_000188,Fisher-Price Toys & Games Product 188,Toys & Games,Fisher-Price,161.98,89.42,44.8,4.9,37,4,96,True,2024-03-25,Third-party,1.62,48x22x24,Pre-order
ASIN_000189,Under Armour Sports & Outdoors Product 189,Sports & Outdoors,Under Armour,444.56,353.27,20.5,4.7,118,24,211,False,2023-05-07,Third-party,0.63,19x32x26,Limited Stock
ASIN_000190,Samsung Electronics Product 190,Electronics,Samsung,1251.79,1251.79,0.0,2.5,46,4,74,False,2023-08-27,Third-party,0.35,33x43x26,In Stock
ASIN_000191,Scotts Garden & Outdoor Product 191,Garden & Outdoor,Scotts,424.48,363.86,14.3,4.5,41,26,26,True,2024-08-20,Third-party,3.81,48x45x9,Pre-order
ASIN_000192,Huggies Baby Products Product 192,Baby Products,Huggies,143.62,143.62,0.0,4.4,6,1,27,False,2024-10-09,Amazon Warehouse,4.3,16x44x6,In Stock
ASIN_000193,Columbia Sports & Outdoors Product 193,Sports & Outdoors,Columbia,682.14,480.56,29.6,4.0,37,4,76,True,2024-05-21,Amazon,1.02,15x35x13,In Stock
ASIN_000194,Under Armour Sports & Outdoors Product 194,Sports & Outdoors,Under Armour,745.2,745.2,0.0,4.6,80,13,88,True,2023-02-13,Amazon,2.81,11x32x11,Pre-order
ASIN_000195,Neutrogena Beauty & Personal Care Product 195,Beauty & Personal Care,Neutrogena,58.57,58.57,0.0,4.1,74,12,95,True,2024-12-30,Third-party,2.48,16x30x25,Limited Stock
ASIN_000196,Gerber Baby Products Product 196,Baby Products,Gerber,202.96,202.96,0.0,3.5,103,11,178,True,2024-01-13,Amazon,0.75,31x40x9,In Stock
ASIN_000197,Simon & Schuster Books Product 197,Books,Simon & Schuster,19.11,19.11,0.0,4.2,16,1,93,False,2024-11-07,Third-party,0.7,10x25x5,In Stock
ASIN_000198,LEGO Toys & Games Product 198,Toys & Games,LEGO,167.5,111.64,33.3,4.1,93,15,80,True,2023-09-10,Third-party,0.87,39x15x29,Pre-order
ASIN_000199,Gerber Baby Products Product 199,Baby Products,Gerber,257.02,257.02,0.0,4.2,0,2,33,False,2023-07-26,Third-party,1.53,39x7x18,In Stock
ASIN_000200,Hill's Pet Supplies Product 200,Pet Supplies,Hill's,88.81,88.81,0.0,4.6,165,31,110,True,2024-10-12,Amazon Warehouse,5.39,32x9x29,Limited Stock
ASIN_000201,Miracle-Gro Garden & Outdoor Product 201,Garden & Outdoor,Miracle-Gro,297.49,297.49,0.0,4.1,181,13,231,True,2024-02-29,Third-party,2.17,29x45x24,Pre-order
ASIN_000202,Columbia Sports & Outdoors Product 202,Sports & Outdoors,Columbia,238.35,209.68,12.0,4.8,75,21,55,True,2024-03-13,Amazon,1.85,12x48x10,Limited Stock
ASIN_000203,Bosch Automotive Product 203,Automotive,Bosch,602.2,381.68,36.6,4.2,35,7,16,False,2023-08-22,Amazon,2.45,35x12x17,Limited Stock
ASIN_000204,Mobil Automotive Product 204,Automotive,Mobil,850.44,850.44,0.0,4.4,233,20,399,False,2023-04-08,Amazon Warehouse,0.25,48x38x29,Limited Stock
ASIN_000205,Miracle-Gro Garden & Outdoor Product 205,Garden & Outdoor,Miracle-Gro,297.39,297.39,0.0,4.8,37,4,65,True,2023-02-05,Third-party,0.57,26x8x20,Pre-order
ASIN_000206,Hasbro Toys & Games Product 206,Toys & Games,Hasbro,78.39,43.97,43.9,4.1,110,15,241,True,2023-12-21,Third-party,0.11,27x21x3,Limited Stock
ASIN_000207,Random House Books Product 207,Books,Random House,27.3,22.17,18.8,4.0,151,14,420,True,2024-06-08,Amazon Warehouse,9.2,13x44x22,Pre-order
ASIN_000208,L'Oreal Beauty & Personal Care Product 208,Beauty & Personal Care,L'Oreal,12.22,12.22,0.0,2.8,44,4,57,True,2023-08-17,Amazon,1.53,17x30x16,Limited Stock
ASIN_000209,Gap Clothing Product 209,Clothing,Gap,198.75,168.26,15.3,3.3,18,1,76,True,2024-02-10,Amazon,1.95,42x12x25,In Stock
ASIN_000210,Maybelline Beauty & Personal Care Product 210,Beauty & Personal Care,Maybelline,89.98,89.98,0.0,3.1,2,1,40,False,2023-11-04,Amazon,2.33,45x35x23,In Stock
ASIN_000211,P&G Health & Household Product 211,Health & Household,P&G,88.04,88.04,0.0,3.9,28,1,10,False,2023-02-27,Amazon,0.64,31x49x25,Limited Stock
ASIN_000212,Pyrex Home & Kitchen Product 212,Home & Kitchen,Pyrex,159.9,136.97,14.3,4.3,122,24,51,False,2023-01-13,Amazon,3.03,33x34x20,In Stock
ASIN_000213,Unilever Health & Household Product 213,Health & Household,Unilever,21.22,21.22,0.0,4.6,134,36,251,True,2024-02-21,Amazon,3.93,13x5x14,In Stock
ASIN_000214,Dell Electronics Product 214,Electronics,Dell,98.69,98.69,0.0,4.2,28,2,74,True,2024-09-06,Third-party,0.37,21x37x28,In Stock
ASIN_000215,Cuisinart Home & Kitchen Product 215,Home & Kitchen,Cuisinart,345.15,240.02,30.5,4.5,198,41,282,False,2024-03-25,Amazon Warehouse,2.3,23x43x29,In Stock
ASIN_000216,Pampers Baby Products Product 216,Baby Products,Pampers,189.27,189.27,0.0,3.7,88,10,99,False,2023-07-29,Amazon Warehouse,9.68,37x16x10,Pre-order
ASIN_000217,Calvin Klein Clothing Product 217,Clothing,Calvin Klein,282.61,282.61,0.0,4.3,116,21,424,False,2024-08-01,Amazon,0.67,46x13x28,Pre-order
ASIN_000218,Pedigree Pet Supplies Product 218,Pet Supplies,Pedigree,133.03,133.03,0.0,4.4,377,32,212,True,2023-10-09,Amazon,2.63,27x35x20,In Stock
ASIN_000219,STP Automotive Product 219,Automotive,STP,897.65,897.65,0.0,3.3,4,1,30,True,2024-12-26,Amazon Warehouse,0.48,37x42x17,Limited Stock
ASIN_000220,Nike Clothing Product 220,Clothing,Nike,285.72,285.72,0.0,3.4,13,0,56,True,2023-04-01,Amazon,5.46,32x39x24,Limited Stock
ASIN_000221,Scotts Garden & Outdoor Product 221,Garden & Outdoor,Scotts,328.19,328.19,0.0,3.9,1,0,73,True,2023-08-25,Third-party,0.26,41x49x8,Limited Stock
ASIN_000222,Colgate Health & Household Product 222,Health & Household,Colgate,25.4,23.36,8.0,3.2,6,1,72,False,2024-08-28,Amazon Warehouse,0.7,35x25x26,Pre-order
ASIN_000223,P&G Health & Household Product 223,Health & Household,P&G,38.01,38.01,0.0,4.5,29,9,74,False,2023-07-27,Third-party,1.0,21x21x24,Limited Stock
ASIN_000224,STP Automotive Product 224,Automotive,STP,224.88,224.88,0.0,4.8,24,6,70,True,2024-12-09,Third-party,5.53,27x29x4,Limited Stock
ASIN_000225,Blue Buffalo Pet Supplies Product 225,Pet Supplies,Blue Buffalo,16.21,16.21,0.0,4.0,414,49,63,True,2024-07-09,Third-party,0.35,23x47x17,In Stock
ASIN_000226,Nike Clothing Product 226,Clothing,Nike,203.61,186.39,8.5,3.5,26,1,59,True,2023-05-08,Amazon Warehouse,2.25,19x8x10,Limited Stock
ASIN_000227,Pyrex Home & Kitchen Product 227,Home & Kitchen,Pyrex,95.27,55.04,42.2,4.4,73,8,33,False,2024-04-02,Amazon Warehouse,0.86,9x33x9,Limited Stock
ASIN_000228,Purina Pet Supplies Product 228,Pet Supplies,Purina,148.98,148.98,0.0,4.0,199,24,53,False,2024-09-09,Third-party,3.82,44x36x11,Pre-order
ASIN_000229,HP Electronics Product 229,Electronics,HP,651.51,651.51,0.0,3.0,0,0,13,True,2024-02-20,Amazon Warehouse,2.32,10x39x24,Pre-order
ASIN_000230,HarperCollins Books Product 230,Books,HarperCollins,13.56,13.56,0.0,4.9,539,141,3441,True,2024-12-14,Amazon,2.05,9x27x27,Limited Stock
ASIN_000231,Unilever Health & Household Product 231,Health & Household,Unilever,20.22,17.65,12.7,4.6,39,1,50,True,2024-04-03,Amazon,0.15,25x26x15,Limited Stock
ASIN_000232,Johnson & Johnson Health & Household Product 232,Health & Household,Johnson & Johnson,33.94,33.94,0.0,4.5,236,38,321,True,2024-10-17,Amazon Warehouse,0.12,48x47x17,Limited Stock
ASIN_000233,Sony Electronics Product 233,Electronics,Sony,533.35,339.23,36.4,4.9,89,26,81,False,2024-09-21,Third-party,0.92,16x41x25,Limited Stock
ASIN_000234,Sony Electronics Product 234,Electronics,Sony,461.7,461.7,0.0,3.3,15,2,30,True,2024-10-21,Third-party,2.75,40x6x24,In Stock
ASIN_000235,Instant Pot Home & Kitchen Product 235,Home & Kitchen,Instant Pot,80.27,70.07,12.7,3.7,13,1,31,True,2024-07-03,Third-party,0.65,19x24x11,Limited Stock
ASIN_000236,Mobil Automotive Product 236,Automotive,Mobil,554.67,500.58,9.8,4.4,2,1,86,True,2023-05-27,Third-party,0.47,35x39x27,Pre-order
ASIN_000237,Black & Decker Garden & Outdoor Product 237,Garden & Outdoor,Black & Decker,319.04,319.04,0.0,3.3,35,6,25,True,2023-11-02,Amazon Warehouse,0.68,21x37x13,In Stock
ASIN_000238,Purina Pet Supplies Product 238,Pet Supplies,Purina,198.47,162.28,18.2,4.6,8,0,49,True,2023-07-14,Third-party,2.36,6x20x4,Pre-order
ASIN_000239,STP Automotive Product 239,Automotive,STP,583.85,441.93,24.3,4.7,31,4,51,False,2023-10-10,Amazon,2.75,38x36x28,Limited Stock
ASIN_000240,LEGO Toys & Games Product 240,Toys & Games,LEGO,124.92,95.55,23.5,4.3,188,22,213,True,2023-03-19,Third-party,1.11,19x16x7,Pre-order
ASIN_000241,Blue Buffalo Pet Supplies Product 241,Pet Supplies,Blue Buffalo,119.61,83.28,30.4,4.0,57,18,85,True,2024-02-04,Amazon Warehouse,0.59,8x25x10,In Stock
ASIN_000242,LG Electronics Product 242,Electronics,LG,299.16,299.16,0.0,4.1,152,10,95,True,2024-11-11,Amazon,1.33,48x38x7,Limited Stock
ASIN_000243,Under Armour Sports & Outdoors Product 243,Sports & Outdoors,Under Armour,105.16,80.88,23.1,4.1,126,13,132,True,2023-09-08,Third-party,3.57,9x13x8,In Stock
ASIN_000244,KitchenAid Home & Kitchen Product 244,Home & Kitchen,KitchenAid,409.88,409.88,0.0,4.8,53,9,53,True,2024-09-02,Amazon Warehouse,4.54,7x5x28,Pre-order
ASIN_000245,L'Oreal Beauty & Personal Care Product 245,Beauty & Personal Care,L'Oreal,76.7,76.7,0.0,4.9,120,15,237,False,2024-09-12,Third-party,0.69,43x8x21,In Stock
ASIN_000246,Bosch Automotive Product 246,Automotive,Bosch,509.96,509.96,0.0,3.7,9,1,62,True,2023-07-19,Amazon Warehouse,6.72,30x27x13,Limited Stock
ASIN_000247,Fisher-Price Baby Products Product 247,Baby Products,Fisher-Price,94.19,56.78,39.7,4.2,4,1,51,True,2024-03-23,Third-party,1.12,42x46x3,In Stock
ASIN_000248,Worx Garden & Outdoor Product 248,Garden & Outdoor,Worx,586.91,586.91,0.0,3.8,118,14,445,False,2024-07-16,Amazon,4.95,28x20x27,Limited Stock
ASIN_000249,Adidas Clothing Product 249,Clothing,Adidas,292.93,292.93,0.0,3.6,102,8,171,True,2024-06-23,Amazon,1.83,30x29x24,Limited Stock
ASIN_000250,Under Armour Sports & Outdoors Product 250,Sports & Outdoors,Under Armour,386.71,354.02,8.5,3.9,63,10,98,False,2023-10-05,Amazon,0.39,45x14x12,Pre-order
ASIN_000251,Purina Pet Supplies Product 251,Pet Supplies,Purina,59.87,59.87,0.0,3.9,6,1,13,True,2024-12-30,Third-party,0.58,11x34x20,Limited Stock
ASIN_000252,Huggies Baby Products Product 252,Baby Products,Huggies,263.5,181.91,31.0,4.6,117,34,195,True,2024-07-04,Amazon,5.71,30x43x11,In Stock
ASIN_000253,Miracle-Gro Garden & Outdoor Product 253,Garden & Outdoor,Miracle-Gro,502.21,502.21,0.0,4.6,145,57,302,True,2024-12-12,Amazon,3.34,23x41x20,Pre-order
ASIN_000254,STP Automotive Product 254,Automotive,STP,589.03,589.03,0.0,4.0,229,29,442,False,2024-06-24,Third-party,0.76,19x6x22,Pre-order
ASIN_000255,Scotts Garden & Outdoor Product 255,Garden & Outdoor,Scotts,43.74,43.74,0.0,4.7,161,37,60,True,2024-08-27,Amazon,0.24,6x48x8,Limited Stock
ASIN_000256,Calvin Klein Clothing Product 256,Clothing,Calvin Klein,147.84,147.84,0.0,4.1,16,2,60,True,2024-02-20,Third-party,3.58,9x46x23,Pre-order
ASIN_000257,Dell Electronics Product 257,Electronics,Dell,1070.63,1070.63,0.0,4.7,14,1,38,True,2024-08-11,Third-party,6.19,7x12x10,In Stock
ASIN_000258,Dell Electronics Product 258,Electronics,Dell,1686.34,1686.34,0.0,4.7,98,10,18,True,2024-03-03,Amazon,0.19,47x20x16,Pre-order
ASIN_000259,Worx Garden & Outdoor Product 259,Garden & Outdoor,Worx,288.94,288.94,0.0,4.4,176,12,469,True,2024-10-19,Amazon Warehouse,2.33,32x31x17,In Stock
ASIN_000260,Chemical Guys Automotive Product 260,Automotive,Chemical Guys,425.41,425.41,0.0,4.2,57,6,29,True,2023-04-24,Third-party,2.08,15x23x5,Pre-order
ASIN_000261,Instant Pot Home & Kitchen Product 261,Home & Kitchen,Instant Pot,175.96,175.96,0.0,3.0,14,1,28,False,2024-11-29,Third-party,1.03,32x41x28,Pre-order
ASIN_000262,Tommy Hilfiger Clothing Product 262,Clothing,Tommy Hilfiger,268.69,268.69,0.0,3.1,14,2,37,True,2023-08-24,Amazon Warehouse,2.72,26x25x28,Limited Stock
ASIN_000263,Chemical Guys Automotive Product 263,Automotive,Chemical Guys,908.9,908.9,0.0,4.4,70,6,39,True,2023-03-29,Third-party,2.81,44x46x9,Limited Stock
ASIN_000264,Fisher-Price Toys & Games Product 264,Toys & Games,Fisher-Price,159.34,159.34,0.0,3.3,64,6,54,True,2024-05-12,Amazon,1.17,15x42x8,Pre-order
ASIN_000265,Blue Buffalo Pet Supplies Product 265,Pet Supplies,Blue Buffalo,14.55,9.99,31.3,3.9,33,5,97,True,2024-05-05,Amazon Warehouse,1.87,20x38x21,Limited Stock
ASIN_000266,Under Armour Sports & Outdoors Product 266,Sports & Outdoors,Under Armour,651.51,651.51,0.0,4.4,14,1,64,True,2023-02-14,Amazon Warehouse,1.87,10x36x11,In Stock
ASIN_000267,L'Oreal Beauty & Personal Care Product 267,Beauty & Personal Care,L'Oreal,21.42,21.42,0.0,3.9,9,1,82,True,2023-06-17,Third-party,2.31,13x30x6,Limited Stock
ASIN_000268,KONG Pet Supplies Product 268,Pet Supplies,KONG,60.54,48.45,20.0,3.2,94,15,13,False,2024-01-11,Amazon,1.18,41x14x26,Limited Stock
ASIN_000269,Colgate Health & Household Product 269,Health & Household,Colgate,8.83,8.83,0.0,4.3,131,11,206,True,2023-03-30,Amazon,0.43,24x48x25,Pre-order
ASIN_000270,Chicco Baby Products Product 270,Baby Products,Chicco,52.25,33.84,35.2,4.8,38,8,93,True,2023-08-04,Amazon Warehouse,3.59,19x29x14,Limited Stock
ASIN_000271,Dell Electronics Product 271,Electronics,Dell,1799.14,1799.14,0.0,4.8,54,16,81,False,2023-08-03,Third-party,3.94,29x21x16,Limited Stock
ASIN_000272,HarperCollins Books Product 272,Books,HarperCollins,35.12,35.12,0.0,4.1,167,10,139,True,2023-08-10,Third-party,5.85,24x36x24,In Stock
ASIN_000273,Johnson & Johnson Health & Household Product 273,Health & Household,Johnson & Johnson,86.56,86.56,0.0,3.4,12,2,16,False,2023-06-21,Amazon Warehouse,0.53,15x46x23,In Stock
ASIN_000274,Worx Garden & Outdoor Product 274,Garden & Outdoor,Worx,392.55,301.95,23.1,4.5,573,205,710,True,2023-01-24,Amazon Warehouse,0.4,22x18x20,Pre-order
ASIN_000275,KitchenAid Home & Kitchen Product 275,Home & Kitchen,KitchenAid,42.65,22.07,48.3,4.5,276,75,401,True,2023-11-30,Amazon Warehouse,0.94,38x22x24,In Stock
ASIN_000276,Chemical Guys Automotive Product 276,Automotive,Chemical Guys,473.34,442.59,6.5,4.6,69,30,98,False,2024-04-26,Third-party,2.84,21x43x27,In Stock
ASIN_000277,P&G Health & Household Product 277,Health & Household,P&G,46.35,46.35,0.0,4.4,49,8,18,False,2024-05-27,Third-party,0.35,8x22x29,In Stock
ASIN_000278,Olay Beauty & Personal Care Product 278,Beauty & Personal Care,Olay,62.48,62.48,0.0,4.4,477,53,136,True,2024-09-16,Third-party,1.09,22x17x19,Pre-order
ASIN_000279,Colgate Health & Household Product 279,Health & Household,Colgate,47.2,47.2,0.0,3.7,0,0,67,False,2023-03-12,Amazon Warehouse,1.42,46x11x10,In Stock
ASIN_000280,Nike Sports & Outdoors Product 280,Sports & Outdoors,Nike,241.57,241.57,0.0,4.3,34,0,18,False,2023-10-25,Amazon Warehouse,0.64,10x24x26,In Stock
ASIN_000281,Chicco Baby Products Product 281,Baby Products,Chicco,34.56,34.56,0.0,4.8,5,2,71,True,2024-02-17,Amazon,2.77,46x38x3,Limited Stock
ASIN_000282,Chemical Guys Automotive Product 282,Automotive,Chemical Guys,954.33,880.75,7.7,4.7,127,24,105,True,2024-04-21,Amazon,0.35,5x5x29,Limited Stock
ASIN_000283,L'Oreal Beauty & Personal Care Product 283,Beauty & Personal Care,L'Oreal,113.3,113.3,0.0,4.3,16,3,73,True,2023-11-23,Third-party,1.5,38x49x6,In Stock
ASIN_000284,LEGO Toys & Games Product 284,Toys & Games,LEGO,154.59,154.59,0.0,2.1,25,2,31,True,2024-05-15,Amazon,1.13,23x22x8,Pre-order
ASIN_000285,Blue Buffalo Pet Supplies Product 285,Pet Supplies,Blue Buffalo,88.57,88.57,0.0,4.4,18,3,66,True,2024-09-22,Third-party,1.4,33x30x5,Limited Stock
ASIN_000286,Huggies Baby Products Product 286,Baby Products,Huggies,193.89,193.89,0.0,3.7,10,0,15,True,2024-08-05,Amazon Warehouse,3.58,34x40x23,In Stock
ASIN_000287,Nike Clothing Product 287,Clothing,Nike,123.91,110.34,11.0,4.6,114,34,64,False,2024-03-17,Amazon Warehouse,0.5,40x11x15,Pre-order
ASIN_000288,Worx Garden & Outdoor Product 288,Garden & Outdoor,Worx,225.47,144.81,35.8,4.5,87,21,47,True,2023-04-04,Third-party,0.56,15x25x23,In Stock
ASIN_000289,LG Electronics Product 289,Electronics,LG,915.35,915.35,0.0,4.7,31,8,38,False,2023-09-04,Third-party,2.82,30x29x28,In Stock
ASIN_000290,Calvin Klein Clothing Product 290,Clothing,Calvin Klein,112.51,112.51,0.0,4.6,282,60,466,True,2023-02-18,Amazon Warehouse,3.87,39x12x22,Pre-order
ASIN_000291,HarperCollins Books Product 291,Books,HarperCollins,41.23,28.01,32.1,3.4,9,1,89,True,2023-05-14,Third-party,2.11,20x11x11,In Stock
ASIN_000292,Worx Garden & Outdoor Product 292,Garden & Outdoor,Worx,154.9,139.29,10.1,4.4,11,3,35,True,2024-07-09,Amazon Warehouse,1.63,18x28x4,Limited Stock
ASIN_000293,Tommy Hilfiger Clothing Product 293,Clothing,Tommy Hilfiger,205.02,205.02,0.0,4.5,44,14,90,False,2024-05-23,Amazon Warehouse,1.55,17x40x24,Pre-order
ASIN_000294,Canon Electronics Product 294,Electronics,Canon,260.9,260.9,0.0,4.8,95,17,93,True,2024-02-09,Third-party,2.86,15x42x10,Limited Stock
